index,question,options,solution,question_tone,default,alternative,default_correct,pred_a,correct_a,pred_b,correct_b,pred_c,correct_c,pred_d,correct_d
351,"I gave birth to a male infant weighing 2600 grams (5 pounds 8 ounces) at 34 weeks' gestation. At the time of delivery, I was 22 years old and had not received any prenatal care. The moment he was born, he appeared cyanotic, gasping for breath, and had irregular breathing patterns.

During the physical examination, several features were noted. He had low-set ears with broad auricles, a flattened nasal tip, and micrognathia, which is characterized by a small jaw that was positioned further back than usual. Additionally, he presented with a clubfoot on the right side.

Given the combination of these physical characteristics and the circumstances of his birth, there were considerations regarding the underlying causes of his condition. Various syndromes and associations were taken into account by the medical team, including the possibility of Pierre Robin sequence, chromosomal deletion syndromes, and other developmental issues.

The situation was concerning, and I was anxious to understand the implications for my newborn. The healthcare providers explained the potential connections between these observed features and various syndromes, emphasizing the need for further evaluation and care for my infant.",A. Posterior urethral valve B. Pierre Robin sequence C. Chromosomal deletion syndrome D. VACTERL association E. Pulmonary hypoplasia F. Fetal alcohol syndrome G. Neural tube defect H. Maternal diabetes I. Amniotic band syndrome J. Oligohydramnios sequence,A,neutral,B,A,False,B,False,B,False,B,False,B,False
352,"I am a 35-year-old male who recently sustained an injury to my right shoulder while playing basketball. The pain I experienced was significant, prompting me to seek emergency medical attention. Upon arrival, I noticed that my shoulder was positioned at a 140-degree angle, and I found it impossible to lower my arm. 

The medical team assessed my condition and discussed the likelihood of a dislocation. They mentioned that radiographs would be necessary to determine the specific direction of the dislocation. Although I did not receive the results at that moment, I understood that the most probable direction of my humeral head dislocation was being considered.",A. Inferior B. Posterosuperior C. Anterior D. Medial E. Anteroinferior F. Posterior G. Posteroinferior H. Anterosuperior I. Lateral J. Superior,A,neutral,C,A,False,C,False,E,False,E,False,E,False
353,"I am a 16-year-old female who presented with primary amenorrhea. My medical history includes partial labial fusion and clitoromegaly noted at birth. During my mother's pregnancy, she experienced abnormal chin hair growth. Currently, I have severe acne and am taking isotretinoin and oral contraceptives. 

In the past, I have experienced fragility fractures, including a wrist fracture after minor trauma three years ago and a spinal compression fracture from lifting a box last year. My height is at the 97th percentile, while my weight is at the 50th percentile. During a recent physical examination, inflamed pustules were observed on my face and upper back, and my breast development was assessed at Tanner stage I. I declined a pelvic examination, but a pelvic ultrasound showed a normal uterus with multiple ovarian cysts.

Given these details, my healthcare provider is considering potential diagnoses.",A. P450 oxidoreductase deficiency B. Androgen insensitivity syndrome C. 17β-hydroxysteroid dehydrogenase deficiency D. 17α-hydroxylase deficiency E. Aromatase deficiency F. Polycystic ovary syndrome G. Congenital adrenal hyperplasia H. 3β-hydroxysteroid dehydrogenase deficiency I. Steroidogenic acute regulatory protein deficiency J. 5α-reductase deficiency,E,neutral,G,E,False,G,False,G,False,G,False,G,False
354,"Fifteen hours after I delivered my baby at home, I noticed that he was experiencing a fever and seemed irritable. We decided to take him to the emergency department. He weighed 3100 grams (6.9 pounds) and was born at 39 weeks' gestation. I had my last prenatal visit during my first trimester and received all the standard vaccinations after immigrating from Mexico two years ago.

Before going into labor, I experienced an episode of painful, itching genital vesicles about seven weeks prior, but that resolved on its own. About four hours before labor began, I noticed a gush of blood-tinged fluid. 

Upon examination in the emergency department, the doctors noted that my newborn appeared ill and lethargic. His temperature was recorded at 39.9°C (103.8°F), with a pulse of 170 beats per minute and a respiratory rate of 60 breaths per minute. His blood pressure was low, at 70/45 mm Hg. The medical team observed mild jaundice, and he was exhibiting expiratory grunting during auscultation. Additionally, he had decreased muscle tone and skin turgor. 

Given these symptoms and circumstances, the medical team considered various organisms that could potentially be causing my newborn's condition.",A. Herpes simplex virus B. Candida albicans C. Escherichia coli D. Streptococcus agalactiae E. Neisseria gonorrhoeae F. Haemophilus influenzae G. Enterococcus faecalis H. Group A Streptococcus I. Staphylococcus aureus J. Listeria monocytogenes,D,neutral,A,D,False,A,False,A,False,D,True,A,False
355,"I am a 44-year-old female who went to the emergency care due to jaundice and general abdominal discomfort. I do not have any prior medical conditions and I have not been using any medications, drugs, or supplements. Upon arrival, my vital signs were taken: my temperature was 97.6°F, blood pressure was 133/87 mmHg, heart rate was 86 beats per minute, respiratory rate was 22 breaths per minute, and my oxygen saturation was 100% on room air.

During the clinical examination, the healthcare provider noted that my sclera appeared icteric, and I experienced tenderness in the right upper quadrant of my abdomen. After further evaluation, I learned that I had tested positive for Hepatitis B surface antigen and several other markers related to the virus. The healthcare team discussed the potential implications of these findings, but they did not provide a definitive diagnosis at that time. I was informed that I would need further assessment to determine the nature of my hepatitis B status and the next steps in my care.",A. No hepatitis B vaccination or infection B. Hepatitis B immune tolerance phase C. Reactivated hepatitis B infection D. Occult hepatitis B infection E. Inactive hepatitis B carrier state F. Resolved hepatitis B infection G. Early convalescent phase of hepatitis B H. Acute hepatitis B infection I. Hepatitis B vaccine response J. Chronic hepatitis B infection,J,neutral,H,J,False,H,False,J,True,J,True,J,True
356,"I am a 28-year-old woman who recently underwent a scheduled cesarean delivery at 39 weeks of pregnancy due to breech presentation. The delivery went smoothly, and my baby was born without complications. However, on the fourth day post-surgery, I began experiencing abdominal pain and developed a fever. As a result, I was started on IV clindamycin and gentamicin due to concerns about postpartum endometritis.

Two days later, while my abdominal pain decreased, my fever continued to spike. The medical team decided to add IV ampicillin-sulbactam to my treatment. Today, I reported experiencing low back pain, and my fever had not subsided. Despite this, I noticed that my urine output and bowel movements were normal.

During my physical examination, I appeared mildly uncomfortable but was not in acute distress. My vital signs indicated a fever of 39.5°C (103.1°F), and there was mild tenderness in my left lower quadrant. The cesarean wound was clean, and I had a scant red-brown vaginal discharge.

I have no known drug allergies and am up-to-date on vaccinations. My medical history is unremarkable, with no serious illnesses. The medical team is considering the most appropriate next step in my management based on my ongoing symptoms and examination findings.",A. Add vancomycin to current regimen B. CT scan of the pelvis C. Dilation and curettage D. Continue current antibiotic regimen for 48 hours E. Endocervical swab culture F. Add metronidazole to current regimen G. Switch to meropenem monotherapy H. Perform laparoscopic exploration I. Obtain pelvic MRI with contrast J. Obtain MRI of the pelvis,B,neutral,A,B,False,A,False,F,False,B,True,B,True
357,"I am a 52-year-old male who recently returned for a follow-up visit after being hospitalized six weeks ago for a pulmonary abscess in the peripheral region of my left lower lung lobe. During my hospital stay, I underwent transthoracic tube drainage to address the abscess. 

I do not have a history of smoking or illicit drug use. During this follow-up appointment, a chest x-ray was performed, which showed peripheral opacification in my left lower lobe due to residual scar tissue from the previous condition. 

I expressed my concerns to my healthcare provider regarding the potential long-term complications associated with the lung scar. Specifically, I wanted to understand the likelihood of developing any form of pulmonary malignancy as a result of this scar tissue. I was informed that certain types of malignancies could arise from such scarring, and I appreciated the opportunity to discuss my concerns with my medical team.",A. Small round blue cells B. Lymphocyte-derived cells C. Pleomorphic giant cells D. Alveolar macrophage-derived cells E. Bronchiolar epithelial cells F. Neuroendocrine cells G. Squamous tumor cells H. Undifferentiated basal cells I. Spindle-shaped mesenchymal cells J. Glandular tumor cells,J,neutral,G,J,False,G,False,G,False,C,False,G,False
358,"I recently underwent a series of medical evaluations, including laboratory tests that indicated my serum vitamin B12, thyroxine (T4), and thyroid-stimulating hormone levels were all within normal ranges. Following these tests, my doctor advised that a lumbar puncture would be necessary to analyze my cerebrospinal fluid (CSF). 

During the procedure, I was informed that the findings from the CSF analysis could reveal various markers related to neurological conditions. Specifically, I learned that the results might show increased neuron-specific enolase, the presence of alpha-synuclein aggregates, oligoclonal bands, elevated tau protein levels, elevated beta-amyloid levels, decreased glucose concentration, decreased beta-amyloid protein concentration, increased alpha-synuclein protein concentration, increased 14-3-3 protein concentration, or an increased white blood cell count.

I understood that the analysis of these markers could provide insights into my neurological health, and I awaited the results to better understand my condition. The experience was thorough, and I appreciated the clarity provided by my healthcare team throughout the process.",A. Increased neuron-specific enolase B. Presence of alpha-synuclein aggregates C. Presence of oligoclonal bands D. Elevated tau protein levels E. Elevated beta-amyloid levels F. Decreased glucose concentration G. Decreased β-amyloid protein concentration H. Increased α-synuclein protein concentration I. Increased 14-3-3 protein concentration J. Increased white blood cell count,I,neutral,C,I,False,C,False,C,False,A,False,C,False
359,"This morning, I woke up with a sharp pain in my neck. The discomfort began immediately upon waking, and I noticed I had difficulty turning my head to the left. I didn't recall any specific injury but thought I might have slept in an awkward position on the couch. 

To manage the pain, I took some acetaminophen and applied a warm compress, but neither provided any relief, which led me to seek medical care. I have never experienced similar symptoms before, and I did not have any pain radiating to other areas or any other complaints. 

In terms of my medical history, it is unremarkable, and I do not take any medications regularly. During the examination, the physician noted tenderness and hypertonicity in my cervical paravertebral muscles and scalenes. There was also resistance to right translation in the vertebrae from C4 to C6, and when I flexed my neck from a neutral position, C5 rotated further to the right. 

Given these observations, I am curious about the potential diagnosis related to my symptoms.",A. C4–C5 ERLSR B. C4–C6 FRRSR C. C4–C6 NSRRR D. C5–C6 ERRSR E. C4–C6 NSRRL with somatic dysfunction F. C4–C6 ERRSR with compensatory rotation G. C4–C6 ERRSR H. C4–C6 FSRRR I. C5–C6 FSRRL J. C4–C6 NSRRL,G,neutral,C,G,False,E,False,A,False,E,False,G,True
360,"At 15 months old, I was taken by my parents for a routine well-child visit. They didn't have specific concerns but mentioned that I seemed to speak less than my siblings did at that age. During the examination, my growth parameters were noted to consistently follow the 50th percentile. 

In terms of my developmental milestones, I was walking independently, bending down to pick up toys, climbing on furniture, and able to construct a tower with three cubes. I was also learning to use a spoon. In the area of language and social skills, I could say non-specific ""mama"" and ""dada,"" but I did not engage in jargoning or gibberish. I communicated my desires by pointing, waved goodbye, and showed appropriate affection towards my mother.

The physical examination was unremarkable, and I passed the hearing screening without any issues. After the assessment, the healthcare provider considered the next steps in management.",A. Schedule developmental screening in one month B. Refer to pediatric neurologist for consultation C. Initiate speech therapy without further evaluation D. Refer for genetic testing to rule out developmental disorders E. Refer the child for physical and occupational therapy F. Order brain MRI to evaluate for structural abnormalities G. Refer the child for early intervention services H. Start behavioral therapy focused on communication skills I. Recommend increased reading time with parents J. Reassure the parents and schedule a reassessment in 3 months,G,neutral,J,G,False,J,False,I,False,I,False,G,True
361,"I am a 40-year-old male and recently noticed a significant change in my health. Over the past three months, I unintentionally gained 10 kg (22 lb). Along with this weight gain, I have experienced a decrease in libido, oily skin, and trouble sleeping. I do not have any significant personal or family medical history, but I have been smoking one pack of cigarettes daily for the last ten years.

During a recent examination, I appeared lethargic. My temperature was recorded at 37.0°C (98.6°F), my pulse at 80 beats per minute, and my blood pressure was measured at 150/90 mm Hg. The doctor noted several physical symptoms, including central obesity and acne. I also have thin, easily bruisable skin with abdominal stretch marks, as well as hyperpigmentation in my mucous membranes and skin creases. Additionally, I have been experiencing proximal muscle weakness and atrophy.

These symptoms prompted further investigation, and my serum glucose level was measured at 240 mg/dL. The medical team is now considering potential imaging findings to determine the underlying cause of my condition.",A. Adrenal adenoma B. Bilateral adrenal hyperplasia C. Pituitary adenoma D. Pulmonary tumor E. Ectopic ACTH-producing tumor F. Paraneoplastic syndrome-induced adrenal hypertrophy G. Retroperitoneal mass H. Hypothalamic tumor I. Adrenal cortical carcinoma J. Adrenal hemorrhage,C,neutral,B,C,False,B,False,C,True,C,True,C,True
362,"I am a 19-year-old collegiate volleyball player, and I sought medical evaluation due to some troubling symptoms I experienced during team practices. My medical history is mostly unremarkable, aside from having seasonal allergies. However, I began to notice that during our practices, which take place five days a week and last up to three hours, I consistently experienced episodes of chest tightness, shortness of breath, and severe coughing fits about 10 to 15 minutes after starting to exercise. 

Despite these symptoms, my physical examination showed no abnormalities. I wanted to find a way to manage my symptoms while continuing to participate in my sport. The healthcare provider discussed various therapeutic interventions to help alleviate my issues. They encouraged me to maintain my physical activity but also emphasized the importance of finding an appropriate treatment to address the symptoms I was facing during practice.","A. Prescribe a daily low-dose inhaled glucocorticoid and an as-needed inhaled short-acting beta2-agonist B. Prescribe an inhaled short-acting beta2-agonist, to be used 15 minutes before exercise C. Initiate subcutaneous immunotherapy for seasonal allergies D. Recommend discontinuation of exercise until symptoms resolve E. Prescribe a long-acting beta2-agonist as monotherapy for symptom control F. Recommend the use of an antihistamine before exercise to address seasonal allergies G. Prescribe a leukotriene receptor antagonist to be taken daily H. Prescribe daily oral corticosteroids to reduce inflammation I. Prescribe a combination of oral theophylline and inhaled corticosteroids J. Prescribe an antihistamine, to be used daily",A,neutral,B,A,False,B,False,B,False,A,True,B,False
363,"I arrived at the emergency department with a two-day history of urinary urgency and dysuria. Along with these symptoms, I experienced mild lower abdominal pain but did not have fever, chills, or back pain. My current medications include a combined oral contraceptive and methimazole, which I started two weeks ago for Graves disease.

During my examination, my temperature was recorded at 99.8°F, and my blood pressure was 115/72 mmHg. My pulse was 95 beats per minute, and my respirations were 18 per minute. The physical examination showed suprapubic tenderness when I underwent deep palpation, but there was no rebound tenderness, guarding, or tenderness in the costovertebral angle.

Given my symptoms and examination findings, the medical team discussed the most appropriate next step in my management. They considered options such as performing a complete blood count, a urinalysis with reflex to urine culture, or possibly starting treatment with empiric nitrofurantoin, among others. The focus was on determining the best course of action to address my urinary symptoms effectively.",A. Complete blood count with differential B. Urinalysis with reflex to urine culture C. Serum creatinine measurement D. Discontinuation of methimazole E. CT scan of the abdomen and pelvis F. Blood cultures G. Pelvic examination H. Empiric nitrofurantoin I. Renal ultrasound J. Thyroid function tests,A,neutral,B,A,False,B,False,B,False,B,False,B,False
364,"I was brought to the clinic due to facial swelling that had begun five days prior. This swelling was concerning, especially since two weeks earlier, I had experienced a sore throat that resolved on its own without any treatment. 

During my visit, the clinic staff noted that my temperature was normal at 37.0°C (98.6°F), and my pulse was recorded at 107 beats per minute. They also measured my blood pressure, which was 94/67 mm Hg. The physical examination revealed pitting edema in both my upper and lower extremities, along with noticeable swelling around my eyes. Additionally, my abdomen felt mildly distended.

The medical team conducted various assessments to understand my condition better. They noted that there were significant protein levels in my urine, indicating possible kidney involvement. 

The doctors discussed potential findings that might be observed if a renal biopsy were to be performed, considering my symptoms and examination results. They explained that such findings could range from normal to various pathological changes in the kidneys.",A. Tubular atrophy and interstitial fibrosis B. Mesangial cell proliferation C. Crescentic formation in Bowman's space D. Effacement of foot processes of podocytes on light microscopy E. Normal light microscopy findings F. Immune complex deposits in the subepithelial space G. Thickening of the glomerular basement membrane H. Deposits of IgG and C3 at the glomerular basement membrane on immunofluoresence I. Wire loop lesions in the glomerular capillaries J. Focal segmental glomerulosclerosis,E,neutral,D,E,False,D,False,D,False,B,False,D,False
365,"I am a 50-year-old individual who recently underwent a mammogram, which revealed a developing asymmetry. This finding did not correspond with any results from a subsequent ultrasound. Given the situation, I was presented with several management options to consider. 

The healthcare team discussed the potential approaches, including clinical correlation and observation, vacuum-assisted biopsy, and spot compression mammographic views. They also mentioned options like a six-month follow-up, stereotactic core biopsy, contrast-enhanced mammography, breast MRI, digital breast tomosynthesis, routine screening mammography, and fine needle aspiration. 

After considering these options, I needed to determine the most appropriate course of action to monitor or further investigate this asymmetry. The team emphasized the importance of careful evaluation and the potential need for follow-up imaging or procedures. I appreciated their thorough explanation, which helped me understand the implications of each choice. Ultimately, I aimed to make an informed decision regarding my health.",A. Clinical correlation and observation B. Vacuum-assisted biopsy C. Spot compression mammographic views D. Six month follow up E. Stereotactic core biopsy F. Contrast-enhanced mammography G. Breast MRI H. Digital breast tomosynthesis I. Routine screening mammography J. Fine needle aspiration,E,neutral,C,E,False,C,False,A,False,A,False,C,False
366,"I am a 60-year-old male who recently went to the emergency department due to a week-long experience of worsening exertional dyspnea. I did not have any chest pain or lightheadedness, but I had a persistent cough that produced white sputum. My medical history includes hypertension and diabetes mellitus. I have a significant smoking history of 50 pack-years, but I do not consume alcohol or use illicit drugs.

During my examination, I presented with a temperature of 101°F and my blood pressure was recorded at 154/104 mmHg. My pulse was 110 beats per minute, and my respirations were 26 per minute, with an oxygen saturation of 88% while using a non-rebreather mask. The physical examination showed that I was in distress, had an increased anteroposterior chest diameter, decreased bilateral breath sounds, and diffuse expiratory wheezing. 

Given these symptoms and findings, I was informed that a decision regarding the most appropriate next step in management was necessary.",A. Alpha-1 blocker B. Beta-2 agonist C. Oxygen therapy alone D. Antibiotics E. Combined inhaled corticosteroid/long-acting beta agonist F. Muscarinic blocker G. Methylxanthine derivative H. Leukotriene receptor antagonist I. Alpha-2 blocker J. Phosphodiesterase-4 inhibitor,F,neutral,B,F,False,B,False,C,False,C,False,C,False
367,"I am a 17-year-old girl visiting the clinic for my first well-child checkup. My parents shared that during my childhood, I received physical therapy for hypotonia and faced delays in gross motor development. I have documented learning disabilities and have struggled with attention in school.

During the visit, my vital signs were checked and found to be within normal limits. I am currently in the 85th percentile for height and the 75th percentile for weight. The examination indicated that my breast development and pubic hair correspond to Tanner stage 3, but I have not yet experienced menarche. 

The physician noted some physical characteristics during the examination, specifically epicanthal folds and joint hyperextensibility. These findings have led to considerations regarding potential genetic disorders. 

Overall, the visit was thorough, and my medical history was carefully reviewed, reflecting both my developmental challenges and physical attributes.",A. Triple X syndrome B. Turner syndrome C. Marfan syndrome D. Fragile X syndrome E. Beckwith-Wiedemann syndrome F. Prader-Willi syndrome G. Klinefelter syndrome H. Noonan syndrome I. 22q11.2 deletion syndrome (DiGeorge syndrome) J. Williams syndrome,A,neutral,A,F,True,D,False,D,False,D,False,D,False
368,"I am a 55-year-old man who recently experienced severe pain in my right toe that began suddenly, waking me from sleep about an hour ago. I have a long history of smoking, approximately 40 years at a rate of one pack per day, and I tend to binge drink alcohol after work and on weekends. My medical history is relatively simple, having had my appendix removed at age 14. I work as a long-distance truck driver, which often involves long hours on the road.

Upon arriving at the emergency department, I had a temperature of 37.7°C (100°F) and my blood pressure was recorded at 135/75 mm Hg. My pulse was elevated at 102 beats per minute, and my respiratory rate was 20 breaths per minute. My body mass index was measured at 25 kg/m². 

The examination revealed that my right first metatarsophalangeal joint was swollen, red, warm, and extremely tender, making it difficult to assess the range of motion. Due to the severity of the symptoms, it was decided to aspirate the synovial fluid from the joint. The fluid appeared cloudy and dense yellow, and needle-shaped crystals were identified in the aspirate. The medical team discussed potential underlying causes for my condition, considering factors such as uric acid metabolism and lifestyle choices.",A. Impaired uric acid metabolism due to genetic mutation B. Overproduction of uric acid due to enzyme deficiency C. Organic acids competing with urate for tubular secretion D. Secondary hyperuricemia due to hematologic malignancy E. High-purine diet F. Increased dietary fructose intake G. Alcohol-induced lactic acid accumulation H. Increased renal reabsorption of urate I. Decreased renal clearance of urate due to dehydration J. Chronic lead exposure impairing renal urate excretion,C,neutral,G,C,False,G,False,G,False,I,False,G,False
369,"I am a 33-year-old woman who recently underwent evaluation after my husband expressed concern about my mental health. For the past two months, I had been experiencing persistent sadness, which was accompanied by difficulties sleeping and an increase in my appetite. 

Upon reflecting on my history, I recalled having similar episodes lasting about four months, which occurred nine months ago and two years ago. In between these episodes, I would often experience periods of high energy, during which I needed minimal sleep—sometimes only about three hours. During these times, I would also go for extended periods without eating. 

I work as a stock market trader and received a promotion five months ago, which I was excited about. I try to maintain social activities, such as attending yoga classes with friends on weekends. 

During my mental status examination, the physician noted that I had a blunted affect. I was clear in denying any thoughts of self-harm or the use of illicit substances. Following this evaluation, my physician considered several potential diagnoses based on my symptoms and history.",A. Recurrent brief depressive disorder B. Persistent depressive disorder (dysthymia) C. Bipolar I disorder D. Bipolar II disorder E. Cyclothymic disorder F. Bipolar disorder with rapid cycling G. Seasonal affective disorder H. Adjustment disorder with depressed mood I. Borderline personality disorder J. Major depressive disorder with atypical features,E,neutral,D,E,False,D,False,C,False,C,False,C,False
370,"I am a 15-year-old boy who visited a doctor for an evaluation of delayed puberty. I began to notice changes in my body at age 11, including the development of body odor, pubic hair, and axillary hair. However, I have not experienced morning erections, voice changes, or acne since then.

In my early childhood, I had a speech delay, but aside from that, I am generally healthy and do not take any medications. At the appointment, I was measured at 175 cm tall, placing me in the 74th percentile for height, and I weigh 65 kg, which is in the 77th percentile.

During the examination, the doctor noted that my pubic hair development was consistent with Tanner stage 4, while my testicles measured 5 mL in size, indicating Tanner stage 2. I also have mild gynecomastia on both sides. The doctor mentioned that my bone age aligns with my chronological age.

After some tests were conducted, I learned that my hormone levels were outside the normal range. The doctor discussed possible next steps to better understand my condition, considering various options for further evaluation.",A. Testicular ultrasound B. Gonadotropin-releasing hormone stimulation testing C. Bone density assessment D. Anti-Müllerian hormone level testing E. Serum prolactin level measurement F. Karyotype testing G. Androgen receptor mutation analysis H. MRI of the pituitary gland I. Semen analysis J. Thyroid function testing,F,neutral,B,F,False,B,False,B,False,H,False,B,False
371,"I visited the pediatrician for my annual check-up, accompanied by my father. He described me as a happy and healthy 6-year-old, although he occasionally expressed concern about my weight. I tend to be a picky eater, often favoring chicken nuggets and French fries. My father also mentioned that he had noticed some mild acne on my cheeks and forehead, which he attributed to my reluctance to bathe regularly.

I have met all my developmental milestones and recently started kindergarten, where I can tell time and am beginning to read. My teacher reported that I interact well with my classmates. I was born at 38 weeks of gestation and have no chronic medical conditions. I take a multivitamin daily. During the visit, my height and weight were noted to be above the 95th percentile.

The doctor took my vital signs, which showed a temperature of 98.7°F, blood pressure of 108/61 mmHg, a pulse of 108 beats per minute, and respirations of 18 per minute. My oxygen saturation was at 98% in room air. Upon physical examination, the doctor observed scattered comedones on my forehead and cheeks. Additionally, there was bilateral palpable breast tissue with raised and enlarged areolae, scant axillary hair, and coarse pubic hair. A left-hand radiograph indicated a bone age of 9 years. The doctor discussed the need for further diagnostic testing.",A. Karyotype analysis B. Thyroid function tests C. Dehydroepiandrosterone sulfate levels D. Bone marrow biopsy E. Serum testosterone levels F. 17-hydroxyprogesterone levels G. Head computed tomography (CT) H. Magnetic resonance imaging (MRI) of the brain I. Pelvic ultrasound J. Serum insulin-like growth factor-1 (IGF-1) levels,G,neutral,A,G,False,A,False,A,False,E,False,A,False
372,"Last week, I started experiencing back pain that my mother noticed and decided to bring me to the pediatrician. She mentioned that there wasn't any history of trauma, but I had recently begun carrying a larger backpack for my school books. During the examination, the doctor found tenderness and increased muscle tone in the area along my spine from the vertebral prominence to the level of my shoulder blades. 

The doctor also noted that the transverse processes on the right side felt more prominent than those on the left. Despite trying to bend and stretch, the asymmetry in my back did not change. Importantly, I did not show any neurological deficits, and my muscle strength remained normal throughout the examination. 

The doctor discussed various potential issues related to my spine and suggested that there might be a specific somatic dysfunction present. While I didn't fully understand all the medical terminology, I felt reassured that the doctor was looking into the cause of my discomfort.","A. T1-T3 neutral, sidebent right, rotated left B. T1-T3 extended, sidebent left, rotated right C. C6-T1 neutral, sidebent left, rotated right D. C6-T3 neutral, sidebent left, rotated right E. T1-T3 flexed, sidebent left, rotated right F. T1-T3 neutral, sidebent left, rotated right G. T1-T5 neutral, sidebent left, rotated right H. T2-T4 neutral, sidebent left, rotated right I. T3-T6 neutral, sidebent right, rotated left J. T1-T3 flexed, sidebent right, rotated left",F,neutral,A,F,False,A,False,A,False,B,False,F,True
373,"I am a 72-year-old woman with a medical history that includes hypertension and hyperlipidemia. For the past eight months, I have experienced chest pressure and left-arm pain, but these symptoms only occur during significant physical exertion. I have noticed that they resolve quickly with rest. To manage my conditions, I am currently taking pravastatin, amlodipine, and aspirin.

During a recent physical examination, no abnormalities were found. There was no jugular venous distention, murmurs, gallops, or peripheral edema. A 12-lead electrocardiogram also showed normal results. I underwent an exercise stress test using the standard Bruce protocol, where I was able to exercise for 11 minutes without any ischemic changes noted on the electrocardiogram. However, nuclear imaging revealed a moderate-sized area of reversible hypoperfusion in the distal right coronary artery distribution.

Following these evaluations, I was informed that guideline-directed medical therapy would be initiated. My healthcare team is now considering whether any additional investigations are appropriate for my condition.",A. Stress echocardiography B. Exercise stress echocardiography C. Cardiac MRI with stress perfusion D. Myocardial viability study E. Pharmacological nuclear stress test F. Dobutamine stress test G. 24-hour Holter monitoring H. Coronary CT angiography I. No additional investigation J. Cardiac catheterization with coronary angiography,I,neutral,I,H,True,I,True,H,False,H,False,H,False
374,"I am a 24-year-old male who was brought to the emergency department by my roommates due to my aggressive and unusual behavior. They had noticed that I was under a lot of stress from final exams and had become increasingly withdrawn. Earlier that evening, I felt irritable and yelled at my computer, eventually breaking it. After that, I spent several hours at the gym.

When I arrived at the emergency department, my vital signs indicated a temperature of 101°F, blood pressure of 137/98 mmHg, pulse of 120 beats per minute, and respirations of 23 breaths per minute. My oxygen saturation was 99% on room air. During the physical examination, I was described as irritable and diaphoretic, with dilated pupils and rapid speech. I exhibited aggressive behavior throughout the examination.

I was treated with haloperidol, diphenhydramine, and diazepam, and placed in soft restraints for my safety. Over the next 10 hours, my symptoms gradually resolved.",A. Methamphetamine intoxication B. Serotonin syndrome C. Alcohol withdrawal delirium D. Phencyclidine intoxication E. Acute mania with psychosis F. Cocaine intoxication G. Lisdexamfetamine intoxication H. Anticholinergic toxicity I. Hyperthyroidism-induced psychosis J. Bath salts (synthetic cathinone) intoxication,G,neutral,A,G,False,A,False,J,False,J,False,J,False
375,"I took my 4-month-old daughter to the primary care clinic because she had been lethargic, not gaining weight, and showing poor growth. She was born at 39 weeks through a spontaneous vaginal delivery, and my pregnancy had been uncomplicated. Her medical history has been unremarkable, and she is not on any medications.

At the clinic, her temperature was recorded at 98.6°F, blood pressure at 96/52 mmHg, pulse at 150 beats per minute, and respiratory rate at 30 breaths per minute. The doctor noted that her height and weight were below the 10th percentile. Upon examination, the doctor observed generalized pallor, wider-set eyes, a flattened nasal bridge, and a high-arched palate. They also found that she had three phalanges in each thumb.

The doctor mentioned that some laboratory tests indicated low hemoglobin levels and elevated levels of erythrocyte adenosine deaminase and erythropoietin. They noted an increased proportion of fetal hemoglobin in her blood. However, the bone marrow aspiration showed normal cellularity. The doctor discussed possible underlying issues related to her condition, but I was left with questions about which specific processes might be affected in her body.",A. Folate metabolism B. DNA repair mechanisms C. Heme Synthesis D. Ribosome Synthesis E. Iron transport F. Mitochondrial function G. Pyrimidine synthesis H. Globin chain synthesis I. Erythropoietin receptor function J. Erythrocyte cytoskeleton,D,neutral,B,D,False,B,False,D,True,D,True,D,True
376,"I took my 2-year-old son to the emergency department after he began experiencing vomiting and bloody diarrhea. He was also notably irritable and had recently become lethargic. I noticed that his fluid intake had decreased significantly. 

My son was born prematurely at 33 weeks gestation, weighing 1900 grams, and was delivered vaginally. He has been formula-fed since birth, and we had deferred the hepatitis B vaccine initially. 

During the examination, the doctor noted that he was crying and had an abdomen that appeared distended, along with visible bowel loops. There was tenderness when the doctor palpated his abdomen. 

The medical team assessed his symptoms and considered the possible underlying conditions. They discussed factors such as his premature birth and the implications it might have on his current health. I was informed that conditions like this often occur in premature infants and can be more severe depending on gestational age and birth weight. The doctors explained the importance of monitoring his condition and the potential need for further intervention, given his symptoms and history.",A. This condition is caused by a congenital malformation of the gastrointestinal tract B. Necrotizing enterocolitis is more common in breastfed infants C. Infants born at term are at the highest risk for this condition D. This is a condition that happens in premature children and the more premature the child the earlier after birth it happens E. In term infants this generally happens within the first week of life F. 50% of premature children or those born 1500 g or less are effected G. This condition is unrelated to the child’s gestational age or birth weight H. This condition is typically self-limiting and resolves without medical intervention I. The risk of this condition decreases with formula feeding J. The condition is primarily due to a genetic predisposition rather than environmental factors,E,neutral,D,E,False,D,False,D,False,D,False,D,False
